Speed,Distance,Obs Width,Obs Height,Obs Gap,Player Mode,Obs Above Ground,Action,Q Value
64,13,25,90,5,-1,0,nothing,-2.342795
62,28,51,105,6,-1,0,nothing,-0.0013550000000000003
62,23,51,105,6,-1,0,nothing,-0.013550000000000003
62,18,51,105,6,-1,0,down,-0.17195000000000002
62,13,51,105,6,-1,0,release,-2.04755
62,27,25,90,4,0,0,down,-0.0007953231965140526
62,22,25,90,4,-1,0,release,-0.012151311246589191
62,17,25,90,4,0,0,nothing,-0.095
63,12,25,90,4,0,0,up,-1.7195
63,36,34,105,6,1,0,down,-7.333614203330886e-7
63,31,34,105,6,1,0,release,-0.000025925695629470754
63,22,34,105,6,-1,0,release,0.0005774379474725671
63,17,34,105,6,0,0,up,0.010996127320346997
63,2,34,105,6,2,0,nothing,0.270699001898424
63,-3,34,105,6,2,0,up,-0.0045497536151433175
63,40,17,105,4,0,0,up,-0.009354299191314122
64,40,17,105,4,1,0,release,-0.0059091207777953085
64,36,17,105,4,1,0,nothing,-0.000050000000000000016
64,31,17,105,4,0,0,down,-0.0005381425535457509
64,26,17,105,4,-1,0,release,-0.0052260943563576
64,22,17,105,4,0,0,up,0.0010724549073891014
64,17,17,105,4,2,0,nothing,0.010953998687762197
64,12,17,105,4,2,0,nothing,0.1099359904959928
64,7,17,105,4,2,0,nothing,1.0989310066645075
64,2,17,105,4,2,0,up,0.9960327446960189
64,-3,17,105,4,1,0,up,-0.0016560127121454243
64,40,25,90,4,1,0,nothing,-0.0030758918576992414
64,36,25,90,4,1,0,down,-0.000044906516107956394
64,31,25,90,4,1,0,nothing,-0.00044947845953618987
64,26,25,90,4,1,0,up,-0.0024222159943210523
64,21,25,90,4,-1,0,down,-0.1355
64,16,25,90,4,-1,0,nothing,-1.355
62,29,34,105,6,-1,0,down,-0.0005000000000000001
62,19,34,105,6,0,0,down,-0.05
62,14,34,105,6,-1,0,nothing,-0.95
62,36,25,90,4,0,0,nothing,-0.00004477162024418788
62,31,25,90,4,0,0,up,-0.00008158739540831356
62,27,25,90,4,2,0,nothing,-0.0005135521716708581
63,12,25,90,4,2,0,nothing,0.10999429844073526
63,7,25,90,4,1,0,nothing,-1.736044260450594
63,2,25,90,4,1,0,nothing,0.9966865776846435
63,-3,25,90,4,1,0,down,-0.005651016309585531
63,32,51,105,6,1,0,down,-0.0000636852352980747
63,22,51,105,6,-1,0,up,-0.02007521346289331
63,7,51,105,6,1,0,up,0.20003123317346294
63,-4,34,105,6,1,0,down,-0.010667004315031528
63,32,51,105,6,0,0,up,-0.00002212747279931527
63,27,51,105,6,2,0,nothing,0.000035292907451798587
63,22,51,105,6,2,0,nothing,-0.000008565623714366813
63,17,51,105,6,2,0,nothing,0.011098975649352683
64,3,51,105,6,1,0,down,0.5962306259219435
64,-2,51,105,6,1,0,nothing,0.10170127632199581
64,-7,51,105,6,1,0,nothing,-0.008265504766715842
64,40,25,90,6,0,0,down,-0.009194571356529919
64,35,25,90,6,0,0,up,-0.00006413158068308606
64,30,25,90,6,2,0,up,-0.0002342795000000001
64,25,25,90,6,2,0,up,-0.0008248948633400973
64,21,25,90,6,2,0,nothing,-0.013014529669045413
64,16,25,90,6,1,0,down,-1.062816395
64,11,25,90,6,1,0,release,-1.7195
62,37,51,105,6,1,0,up,-0.0000028224553370665774
62,28,51,105,6,1,0,release,-0.0012437474019428327
62,23,51,105,6,1,0,up,-0.014629567697005907
62,13,51,105,6,0,0,nothing,-1.355
63,35,34,105,6,-1,0,nothing,-0.00007676943743004368
63,30,34,105,6,-1,0,up,-0.0005000000000000001
63,25,34,105,6,-1,0,up,-0.005000000000000001
63,21,34,105,6,-1,0,down,-0.095
62,36,25,90,6,-1,0,up,7.54732734753855e-8
63,39,51,105,6,1,0,nothing,-0.000003989470871040879
63,34,51,105,6,-1,0,down,-0.00007362170413445928
63,10,51,105,6,2,0,nothing,0.11099740151306424
63,5,51,105,6,2,0,up,1.1099894115822846
63,0,51,105,6,1,0,up,-2.161268087633876
63,-5,51,105,6,1,0,nothing,0.4594203989209821
63,-10,51,105,6,1,0,up,-0.010114871023116527
63,37,34,105,6,2,0,down,1.5747040993862658e-7
64,33,34,105,6,1,0,release,-0.000050623365636030004
64,28,34,105,6,1,0,up,-0.0009897278155431876
64,23,34,105,6,1,0,up,-0.003299551307310339
64,18,34,105,6,2,0,down,-0.013550000000000003
64,13,34,105,6,1,0,release,-0.08600000000000001
64,8,34,105,6,1,0,nothing,-0.941164739599305
63,7,51,105,6,2,0,down,0.5790860651054941
63,36,17,105,3,2,0,up,-4.802000000000002e-7
63,32,17,105,3,2,0,up,-0.000050000000000000016
63,27,17,105,3,2,0,down,-0.0013550000000000003
63,22,17,105,3,1,0,release,-0.0084569001946938
63,17,17,105,3,1,0,down,-0.095
62,29,25,90,6,2,0,nothing,-0.0005662074330023597
62,19,25,90,6,2,0,up,-0.008534201514709164
63,9,25,90,6,1,0,release,-2.7375594067459406
63,-5,25,90,6,1,0,up,-0.010776798646693864
63,40,17,105,3,2,0,down,-0.006902722749255354
63,34,17,105,3,-1,0,down,-0.00003223060940063134
63,30,17,105,3,-1,0,release,-0.0005274969535852983
63,25,17,105,3,0,0,down,-0.0005000000000000001
63,20,17,105,3,-1,0,release,-0.09905000000000001
63,15,17,105,3,0,0,nothing,-0.9715233605
63,10,17,105,3,0,0,nothing,-0.5
63,-4,34,105,6,2,0,down,-0.006327854135131097
63,35,25,90,6,-1,0,down,-0.00011804544421096807
64,26,51,105,6,0,0,down,-0.005395355256533151
64,21,51,105,6,-1,0,nothing,-0.1752305
64,17,51,105,6,-1,0,nothing,-0.23427950000000003
64,12,51,105,6,-1,0,nothing,-2.342795
63,36,25,90,6,1,0,nothing,-0.000005731767112494056
63,31,25,90,6,1,0,down,-0.00044890023868370156
63,26,25,90,6,1,0,nothing,-0.002130393685902095
63,21,25,90,6,1,0,up,-0.0250714444262618
63,-3,25,90,6,1,0,down,-0.010651484647322913
63,36,51,105,6,1,0,up,-4.6844356256817756e-7
63,31,51,105,6,1,0,up,-0.000009671057973592702
63,26,51,105,6,2,0,down,-0.0020475500000000004
63,21,51,105,6,1,0,release,-0.02274850256427303
63,12,51,105,6,0,0,up,-0.95
62,35,25,90,6,-1,0,nothing,-0.00008125162116135839
62,31,25,90,6,-1,0,up,-0.00009500000000000003
62,26,25,90,6,-1,0,down,-0.0005000000000000001
62,21,25,90,6,-1,0,release,-0.009500000000000001
62,16,25,90,6,0,0,down,-0.05
63,11,25,90,6,-1,0,release,-0.5
62,17,25,90,5,2,0,up,0.0020597612672345576
63,39,25,90,5,-1,0,up,-0.0000015514386630092048
63,38,17,105,3,1,0,up,0
63,33,17,105,3,2,0,up,-0.000049901000000000016
63,28,17,105,3,2,0,up,-0.000050000000000000016
63,23,17,105,3,2,0,nothing,-0.00033999999982221114
63,18,17,105,3,1,0,up,-0.003400000367141015
63,13,17,105,3,1,0,down,-0.012040000516024186
63,33,25,90,6,2,0,up,-0.000050829286197318385
63,28,25,90,6,2,0,up,-0.0003792596435018286
63,24,25,90,6,2,0,nothing,2.4143332908446106e-7
63,19,25,90,6,1,0,up,-0.23181101845693797
62,13,51,105,6,2,0,nothing,0.08246569699317324
63,31,25,90,5,2,0,up,-0.0001781610311767807
63,27,25,90,5,2,0,up,-0.0007959740216830324
63,17,25,90,5,1,0,up,-0.1522388420581163
64,7,25,90,5,1,0,nothing,-1.1452270676477299
63,38,34,105,6,0,0,down,2.0105411498202362e-7
63,29,34,105,6,0,0,nothing,-0.0008329798327995929
63,24,34,105,6,0,0,nothing,-0.01112078778701301
63,19,34,105,6,0,0,up,0.0033507122360777156
63,5,34,105,6,2,0,nothing,1.0998736897282662
63,0,34,105,6,2,0,up,0.9565462580925291
63,28,25,90,5,-1,0,nothing,-0.0013550000000000003
63,23,25,90,5,-1,0,nothing,-0.017195000000000005
64,19,25,90,5,-1,0,nothing,-0.23427950000000003
64,14,25,90,5,-1,0,down,-2.04755
63,12,51,105,6,2,0,down,-0.11218846484993271
62,32,25,90,6,2,0,up,-0.00016387433172888028
63,2,51,105,6,1,0,up,-0.23157760402963815
63,-8,51,105,6,1,0,down,-0.010232243957397937
63,36,25,90,4,0,0,down,-0.0000362692593130024
63,31,25,90,4,-1,0,nothing,-0.000809208010688479
63,26,25,90,4,-1,0,nothing,-0.013550000000000003
63,21,25,90,4,-1,0,up,-0.08677481
63,16,25,90,4,-1,0,nothing,-1.2695
62,39,17,105,4,2,0,down,-0.0000011653972066147497
62,34,17,105,4,1,0,nothing,-0.00008056850753964564
62,29,17,105,4,1,0,down,-0.0009048430270051045
62,24,17,105,4,-1,0,release,-0.0049689184776322256
63,14,17,105,4,0,0,nothing,-0.95
62,22,25,90,4,0,0,nothing,-0.004390004229198878
62,17,25,90,4,0,0,down,-0.05
63,12,25,90,4,-1,0,release,-2.342795
62,36,34,105,6,-1,0,release,-1.596942995075401e-7
63,11,34,105,6,2,0,up,0.07547329095133794
63,35,25,90,4,-1,0,nothing,-0.000049944223000526466
63,30,25,90,4,-1,0,down,-0.0009045873923904052
63,25,25,90,4,-1,0,release,-0.0047633413004533505
63,10,25,90,4,2,0,nothing,0.08483333960416137
63,5,25,90,4,2,0,up,0.954892302041029
63,34,51,105,6,1,0,release,-0.000002934004587960247
63,29,51,105,6,1,0,up,-0.0012888900713557212
63,25,51,105,6,1,0,up,-0.013872080152654443
64,20,51,105,6,2,0,up,0.0005364384131030852
64,5,51,105,6,1,0,nothing,-0.9743713914478789
64,-10,51,105,6,1,0,down,-0.008142301117917814
64,40,34,105,6,0,0,nothing,-0.00002397947569767723
64,40,34,105,6,0,0,down,-0.006982491497372283
64,40,34,105,6,-1,0,nothing,-0.005585881420465471
64,40,34,105,6,-1,0,up,-0.008059580190848572
64,37,34,105,6,0,0,nothing,-0.0000022322549793902857
64,32,34,105,6,0,0,down,-0.000050000000000000016
64,27,34,105,6,-1,0,release,-0.00007695704056527438
64,23,34,105,6,0,0,nothing,-0.005175783099970694
64,17,34,105,6,0,0,up,0.0019426665638705197
64,12,34,105,6,2,0,down,-0.0558967065360724
65,8,34,105,6,1,0,release,-0.5
63,4,25,90,4,1,0,nothing,0.8705891508952319
63,-1,25,90,4,1,0,down,-0.007189469728879255
63,35,51,105,6,1,0,release,-0.00004980880823349351
63,30,51,105,6,0,0,up,-0.0003649403520065137
63,25,51,105,6,2,0,down,-0.008639095100000004
63,20,51,105,6,1,0,release,-0.13575874510322575
63,15,51,105,6,1,0,up,-0.6240525354449586
63,-9,51,105,6,1,0,up,-0.00926976315832383
63,39,25,90,6,1,0,release,-9.315063393913026e-7
64,20,25,90,6,2,0,nothing,-0.007678256432838881
64,15,25,90,6,2,0,up,0.0022909221289254046
64,10,25,90,6,1,0,down,-1.0061153495326094
64,5,25,90,6,1,0,release,1.0861522338913305
64,0,25,90,6,1,0,down,0.9899501185443461
64,-5,25,90,6,1,0,nothing,-0.009772100983172452
64,40,25,90,5,-1,0,nothing,-0.009650080038069345
64,40,25,90,5,-1,0,up,-0.010083646703947857
64,39,25,90,5,-1,0,up,-5.000000000000002e-7
64,34,25,90,5,-1,0,up,-0.0000853902787169672
64,29,25,90,5,-1,0,nothing,-0.0017195000000000003
64,24,25,90,5,-1,0,up,-0.013550000000000003
64,20,25,90,5,-1,0,down,-0.20475500000000002
64,15,25,90,5,-1,0,release,-2.04755
63,20,34,105,6,0,0,nothing,-0.05
63,35,25,90,5,0,0,down,-0.00003893375314463997
63,30,25,90,5,-1,0,release,-0.0002329820041660485
63,30,51,105,6,-1,0,release,-0.000016473829296473252
63,25,51,105,6,0,0,nothing,-0.002910636949961777
64,20,51,105,6,0,0,down,-0.095
64,15,51,105,6,-1,0,nothing,-1.7195
62,34,25,90,4,-1,0,release,-8.637438550813982e-7
62,29,25,90,4,0,0,down,-0.00062025165302735
62,24,25,90,4,-1,0,release,-0.0018823408258353482
62,20,25,90,4,0,0,nothing,-0.05
63,15,25,90,4,0,0,nothing,-1.7195
62,37,25,90,5,2,0,up,-0.000002117798688000841
62,22,25,90,5,1,0,down,-0.013550000000000003
63,6,34,105,6,1,0,up,0.634716961552821
62,23,25,90,6,-1,0,down,-0.020475500000000008
62,19,17,105,4,-1,0,down,-0.1355
62,39,51,105,6,-1,0,release,7.646582317453025e-8
62,34,51,105,6,0,0,up,-0.00004623465003780468
62,29,51,105,6,2,0,down,-0.0013550000000000003
62,24,51,105,6,1,0,release,-0.00812632284093583
62,19,51,105,6,1,0,down,-0.13145
62,14,51,105,6,-1,0,release,-2.04755
63,35,25,90,4,0,0,down,-0.00003626567510798318
63,30,25,90,4,-1,0,nothing,-0.0005450000000000001
63,25,25,90,4,-1,0,down,-0.009905000000000002
63,21,25,90,4,-1,0,release,-0.025251418948866622
63,16,25,90,4,0,0,up,-0.20475500000000002
63,11,25,90,4,2,0,nothing,-0.04505482223319819
63,25,25,90,5,2,0,down,-0.015975500000000004
62,34,34,105,6,0,0,up,-0.000031225374275279124
62,29,34,105,6,2,0,down,-0.0005000000000000001
62,24,34,105,6,1,0,nothing,-0.009500000000000001
62,20,34,105,6,1,0,down,-0.05
62,14,34,105,6,-1,0,release,-0.5
62,23,25,90,4,2,0,nothing,-0.0018934845825120188
63,3,25,90,4,1,0,down,0.3283591577679463
63,-2,25,90,4,1,0,release,-0.004737966607950026
63,39,34,105,6,1,0,up,-8.977503632821783e-7
63,24,34,105,6,2,0,down,-0.0168305
63,19,34,105,6,1,0,release,-0.13145
63,14,34,105,6,1,0,nothing,-0.9040100971043514
62,35,34,105,5,0,0,nothing,-0.00004543362812094064
62,30,34,105,5,0,0,nothing,-0.0004997228278100001
63,-4,34,105,5,1,0,down,-0.004465371202023867
63,30,34,105,6,-1,0,release,-0.00006088377220688971
63,25,34,105,6,0,0,nothing,-0.008584393273704617
63,20,34,105,6,0,0,up,0.0009574547758523099
63,15,34,105,6,2,0,up,0.010998046071096557
63,0,34,105,6,1,0,down,0.9980788885008135
63,-5,34,105,6,1,0,release,-0.009059447692521592
63,33,25,90,5,0,0,nothing,-0.00008252271312618584
64,24,25,90,5,2,0,down,-0.012330500000000001
64,19,25,90,5,1,0,nothing,-0.17195000000000002
64,14,25,90,5,1,0,up,-1.483671805657308
62,17,25,90,6,1,0,up,-0.1355
62,27,34,105,6,-1,0,up,-0.0005000000000000001
62,22,34,105,6,-1,0,up,-0.013550000000000003
62,30,25,90,5,2,0,down,-0.0005000000000000001
62,25,25,90,5,1,0,nothing,-0.005000000000000001
62,20,25,90,5,1,0,down,-0.095
63,40,17,105,5,2,0,nothing,-0.007801500880608144
63,36,17,105,5,2,0,up,0
63,31,17,105,5,2,0,nothing,0.0000014457640909047351
63,26,17,105,5,2,0,up,-0.000004969213737919366
63,21,17,105,5,1,0,nothing,-0.005306002956590092
63,17,17,105,5,1,0,down,-0.062195
63,12,17,105,5,1,0,release,-0.5553860000827896
63,7,17,105,5,1,0,down,-0.5
62,34,34,105,6,2,0,up,-0.00005040050000000002
62,29,34,105,6,2,0,up,-0.000025694033256785355
62,24,34,105,6,2,0,nothing,-0.00003325158461823416
62,36,51,105,6,-1,0,nothing,-0.000045000000000000016
62,31,51,105,6,-1,0,down,-0.0005000000000000001
62,21,51,105,6,-1,0,up,-0.095
62,16,51,105,6,-1,0,down,-0.5
62,25,34,105,6,-1,0,down,-0.009493213617895952
63,37,34,105,6,-1,0,nothing,-0.000002448202312625398
63,32,34,105,6,-1,0,up,-0.00017066750567777529
62,37,25,90,6,2,0,up,-0.0000038160127982859876
62,21,25,90,6,1,0,down,-0.005000000000000001
62,16,25,90,6,1,0,nothing,-0.095
63,14,51,105,6,2,0,down,-0.12281537480450001
63,10,51,105,6,1,0,release,-1.79527291565
63,38,25,90,6,0,0,up,-0.000005561351921807272
63,33,25,90,6,2,0,nothing,-0.0000029480481829158316
63,28,25,90,6,2,0,nothing,0.000010210184333951834
63,18,25,90,6,2,0,down,-0.1004597653055
63,39,25,90,6,0,0,nothing,-9.862900573091565e-7
63,29,25,90,6,2,0,nothing,6.692043004606401e-7
63,19,25,90,6,2,0,nothing,-0.0024281673370248435
63,5,25,90,6,1,0,nothing,0.23814357583636464
64,16,34,105,6,2,0,nothing,0.0043921013190200905
64,12,34,105,6,2,0,up,0.11020116165037151
64,7,34,105,6,1,0,up,-1.4885025954034554
64,2,34,105,6,1,0,down,-0.869089181
64,-3,34,105,6,1,0,release,-0.008944492771362285
64,40,34,105,6,1,0,down,-0.009775184971189994
64,40,34,105,6,0,0,up,-0.008576216011618459
64,40,34,105,6,2,0,down,-0.008536057660154939
64,37,34,105,6,1,0,nothing,6.49157215542215e-7
64,32,34,105,6,1,0,nothing,-0.00004436895618042823
64,27,34,105,6,-1,0,nothing,-0.0020475500000000004
64,22,34,105,6,-1,0,up,-0.017195000000000005
64,16,34,105,6,-1,0,nothing,-1.7125745
64,12,34,105,6,-1,0,up,-1.355
63,2,25,90,6,1,0,nothing,0.37049105078190125
63,39,34,105,6,-1,0,nothing,-0.000001372953354084818
63,30,51,105,6,2,0,nothing,-0.00043492104146292885
63,20,51,105,6,1,0,down,-0.17391465500000003
64,15,51,105,6,1,0,release,-0.20114645000000003
64,10,51,105,6,1,0,nothing,-0.49488348124064757
62,33,25,90,4,2,0,down,-0.000050000000000000016
62,23,25,90,4,1,0,down,-0.009500000000000001
63,13,25,90,4,0,0,down,-2.04755
62,37,25,90,6,2,0,nothing,-0.000006006929250079561
62,27,25,90,6,1,0,release,-0.0012596010553463394
62,22,25,90,6,1,0,up,-0.01096468499462452
62,30,17,105,3,0,0,up,-0.0004037093311888271
62,25,17,105,3,2,0,down,-0.005000000000000001
62,20,17,105,3,1,0,nothing,-0.05
63,16,17,105,3,1,0,nothing,-0.6575670428713746
62,38,17,105,4,-1,0,nothing,-0.0000016881359017157844
62,33,17,105,4,-1,0,down,-0.000050000000000000016
62,28,17,105,4,-1,0,nothing,-0.0009500000000000002
62,24,17,105,4,-1,0,up,-0.017195000000000005
62,19,17,105,4,-1,0,up,-0.095
63,14,17,105,4,-1,0,down,-1.7195
63,37,17,105,4,0,0,down,-0.000001215763526351118
63,32,17,105,4,-1,0,release,-0.00006831074797925608
63,27,17,105,4,0,0,down,-0.000812310927551467
63,22,17,105,4,-1,0,release,-0.0002954902500612066
63,17,17,105,4,0,0,nothing,-0.1355
63,13,17,105,4,0,0,nothing,-1.355
62,17,51,105,6,2,0,down,-0.027476949999999997
63,-1,25,90,6,1,0,release,-0.011099323363786886
63,10,25,90,5,2,0,up,0.0848279913057076
63,24,17,105,4,2,0,up,-0.0005785546214175975
64,19,17,105,4,2,0,nothing,0.003644579405686521
64,14,17,105,4,1,0,down,-0.5360900000000001
64,9,17,105,4,1,0,release,-0.8609
64,4,17,105,4,1,0,nothing,0.7095315098354417
64,-1,17,105,4,1,0,up,-0.004894630066354702
64,37,34,105,6,2,0,down,-1.0690743200845884e-7
64,32,34,105,6,1,0,release,-0.000046131928958735046
64,27,34,105,6,1,0,up,-0.0004748426817947049
64,22,34,105,6,2,0,up,-0.004673457089145631
64,17,34,105,6,2,0,nothing,0.010996413490318761
64,13,34,105,6,2,0,nothing,0.11096909742765758
64,8,34,105,6,1,0,up,0.34274866881734245
64,3,34,105,6,1,0,up,1.01618729592787
64,-2,34,105,6,1,0,up,0.22168554082343117
64,-7,34,105,6,1,0,nothing,-0.009133183858754614
64,40,25,90,5,0,0,down,-0.009701576262833678
64,40,25,90,5,-1,0,release,-0.00035154597852132526
64,39,25,90,5,0,0,up,-0.0000030182496845592776
64,34,25,90,5,2,0,up,-0.000007813899589705938
64,30,25,90,5,2,0,up,-0.00025164410070074064
64,25,25,90,5,2,0,down,-0.0028476639500000004
64,20,25,90,5,1,0,release,-0.073066077995
64,15,25,90,5,1,0,nothing,-0.6547550000000001
65,10,25,90,5,1,0,down,-1.0846508059980913
63,-2,51,105,6,2,0,up,0.9955121350907427
63,37,34,105,6,0,0,up,-0.000004057182965765651
63,32,34,105,6,2,0,down,-0.00017170182898102265
63,27,34,105,6,1,0,release,0.000037698516030054866
63,22,34,105,6,1,0,up,-0.0017097148516824747
64,36,25,90,6,0,0,nothing,-0.00004502992740408547
64,32,25,90,6,0,0,up,-7.961280443045413e-7
64,27,25,90,6,2,0,down,-0.000491
64,22,25,90,6,1,0,release,-0.013469810000000004
64,17,25,90,6,1,0,up,-0.06626554796636115
64,12,25,90,6,2,0,up,0.09267865559567953
64,7,25,90,6,2,0,up,0.7225369909695745
64,2,25,90,6,2,0,up,0.9343512116303598
64,-3,25,90,6,1,0,down,-0.010589876682729933
64,40,25,90,5,0,0,nothing,-0.00001440267474385172
64,36,25,90,5,0,0,nothing,-0.000045433805094539786
64,31,25,90,5,0,0,down,-0.0005000000000000001
64,26,25,90,5,-1,0,nothing,-0.017195000000000005
64,21,25,90,5,-1,0,up,-0.1355
64,16,25,90,5,-1,0,down,-1.355
62,35,25,90,6,0,0,down,-0.00010045191048844919
62,30,25,90,6,-1,0,release,-0.0008041603307377153
62,26,25,90,6,0,0,up,0.00006598924988115129
62,16,25,90,6,2,0,nothing,0.01049844459958065
63,11,25,90,6,2,0,up,-0.6107569509132239
63,6,25,90,6,2,0,nothing,1.0984487236130374
63,38,25,90,6,1,0,release,-3.1893628873292533e-7
63,23,25,90,6,2,0,down,-0.017195000000000005
63,18,25,90,6,1,0,nothing,-0.1355
62,22,17,105,4,2,0,nothing,0.0008707939497563707
63,8,17,105,4,1,0,down,-0.11581001030125856
63,-2,17,105,4,1,0,nothing,-0.003856393594915292
63,36,25,90,6,-1,0,down,-0.000005296129279394161
64,40,34,105,6,1,0,nothing,-0.0035828530514643506
64,40,34,105,6,1,0,up,-0.009659453391913793
64,40,34,105,6,2,0,nothing,-0.009269347408681666
64,38,34,105,6,2,0,down,-9.285362265703159e-7
64,28,34,105,6,1,0,down,-0.0012601595390001569
64,23,34,105,6,1,0,release,-0.009500000000000001
64,18,34,105,6,1,0,down,-0.09005
64,13,34,105,6,-1,0,nothing,-2.04755
62,16,25,90,5,2,0,nothing,-0.012746124427110338
63,11,25,90,5,2,0,down,-0.7823620605386825
64,39,17,105,3,2,0,nothing,0
64,34,17,105,3,1,0,nothing,-0.000050000000000000016
64,29,17,105,3,1,0,nothing,-0.0009500000000000002
64,24,17,105,3,1,0,nothing,-0.005000000000000001
64,19,17,105,3,1,0,nothing,-0.05
64,14,17,105,3,0,0,down,-0.5
63,39,34,105,6,1,0,nothing,-3.129555426421901e-7
63,10,34,105,6,0,0,nothing,-0.95
63,-3,25,90,4,1,0,nothing,-0.0044465128984329284
63,36,17,105,3,2,0,nothing,0
63,31,17,105,3,2,0,up,-0.00015627787988946383
63,16,17,105,3,1,0,up,-0.3753296059128935
63,11,17,105,3,1,0,down,-0.5398411109307892
63,6,17,105,3,1,0,nothing,-1.718930100601453
63,-4,17,105,3,-1,0,down,-0.000050000000000000016
63,17,25,90,4,2,0,down,-0.12330500000000001
63,38,51,105,6,-1,0,down,-3.652092736229186e-7
63,33,51,105,6,-1,0,release,-0.000017056957663072782
63,28,51,105,6,0,0,nothing,-0.00024704142801346596
62,36,34,105,5,0,0,nothing,-5.000000000000002e-7
62,31,34,105,5,0,0,up,-0.000050000000000000016
62,26,34,105,5,2,0,down,-0.005450000000000002
62,21,34,105,5,1,0,release,-0.005000000000000001
62,16,34,105,5,1,0,down,-0.05
63,11,34,105,5,-1,0,nothing,-0.95
62,23,25,90,4,1,0,up,-0.012523836232873821
63,28,51,105,6,-1,0,up,-0.0013550000000000003
63,17,51,105,6,-1,0,nothing,-0.17195000000000002
63,12,51,105,6,-1,0,nothing,-1.7195
63,2,25,90,5,1,0,up,0.7118791340856596
63,-3,25,90,5,1,0,down,-0.010272259317987685
63,30,17,105,4,-1,0,nothing,-0.0009417454501897285
62,36,34,105,5,1,0,release,-0.00004997317369102448
62,31,34,105,5,1,0,up,-0.0005000000000000001
62,26,34,105,5,2,0,nothing,-0.0005369000000000001
62,21,34,105,5,2,0,up,0.0004445450861115258
62,16,34,105,5,2,0,up,0.008203265630677515
63,6,34,105,5,1,0,down,-1.0438287954738503
63,1,34,105,5,1,0,release,0.09989000000000658
63,-4,34,105,5,1,0,up,-0.004523610091995128
63,33,25,90,6,0,0,up,-0.0000516429415353068
63,36,17,105,3,2,0,down,-0.0000014635133063168448
63,31,17,105,3,1,0,release,-0.00008951960090140692
63,27,17,105,3,1,0,nothing,-0.0005000000000000001
63,22,17,105,3,1,0,down,-0.005000000000000001
63,17,17,105,3,-1,0,nothing,-0.20475500000000002
64,12,17,105,3,-1,0,nothing,-0.5
62,34,17,105,3,-1,0,release,-0.000041754056094796275
62,29,17,105,3,0,0,nothing,-0.0005000000000000001
62,24,17,105,3,0,0,down,-0.005000000000000001
63,15,17,105,3,0,0,up,-0.95
62,29,34,105,6,0,0,up,-0.000521742405155685
62,24,34,105,6,2,0,up,-0.0009272498901848895
62,19,34,105,6,2,0,nothing,0.0013610162288348912
63,9,34,105,6,1,0,up,0.16973784044995155
63,19,25,90,5,2,0,up,0.0005089954751766218
63,14,25,90,5,2,0,down,-0.17666588720350782
62,36,25,90,5,2,0,down,-0.0000013550000000000004
62,31,25,90,5,1,0,release,-0.000050000000000000016
62,26,25,90,5,1,0,up,-0.0005000000000000001
62,22,25,90,5,1,0,up,-0.009500000000000001
63,40,34,105,5,2,0,nothing,-0.005519779024207606
63,40,34,105,5,2,0,down,-0.005057953010613683
63,40,34,105,5,0,0,nothing,-0.00003744784888197934
63,40,34,105,5,0,0,up,-0.0032579281867529393
63,37,34,105,5,1,0,down,-7.796572111424727e-7
63,32,34,105,5,1,0,nothing,-0.000050000000000000016
63,27,34,105,5,1,0,up,-0.0005000000000000001
